date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:50:58	14871/14871	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Oct%202023%2010:08:29%20GMT	https://studyinjogja.com/studi/peluang-kerja-konservasi-arkeologi	C:/My%20Web%20Sites/study/studyinjogja.com/studi/peluang-kerja-konservasi-arkeologi.html	(from )
07:50:58	17899/17899	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Oct%202023%2010:19:23%20GMT	https://studyinjogja.com/studi/peluang-kerja-manajemen-konstruksi	C:/My%20Web%20Sites/study/studyinjogja.com/studi/peluang-kerja-manajemen-konstruksi.html	(from )
07:50:59	16635/16635	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Oct%202023%2010:24:01%20GMT	https://studyinjogja.com/studi/peluang-kerja-mikrobiologi	C:/My%20Web%20Sites/study/studyinjogja.com/studi/peluang-kerja-mikrobiologi.html	(from )
07:50:59	15824/15824	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Oct%202023%2010:39:08%20GMT	https://studyinjogja.com/studi/peluang-kerja-pendidikan-khusus	C:/My%20Web%20Sites/study/studyinjogja.com/studi/peluang-kerja-pendidikan-khusus.html	(from )
07:50:59	15419/15419	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Oct%202023%2010:42:45%20GMT	https://studyinjogja.com/studi/peluang-kerja-penelitian-sosial	C:/My%20Web%20Sites/study/studyinjogja.com/studi/peluang-kerja-penelitian-sosial.html	(from )
07:50:59	16418/16418	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Oct%202023%2010:46:33%20GMT	https://studyinjogja.com/studi/peluang-kerja-psikologi	C:/My%20Web%20Sites/study/studyinjogja.com/studi/peluang-kerja-psikologi.html	(from )
07:51:00	17588/17588	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Oct%202023%2010:49:57%20GMT	https://studyinjogja.com/studi/peluang-kerja-riset-biologi	C:/My%20Web%20Sites/study/studyinjogja.com/studi/peluang-kerja-riset-biologi.html	(from )
07:51:00	16055/16055	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202023%2013:45:14%20GMT	https://studyinjogja.com/studi/peluang-kerja-teknik-bioproses	C:/My%20Web%20Sites/study/studyinjogja.com/studi/peluang-kerja-teknik-bioproses.html	(from )
07:51:00	18685/18685	---MCZ	200	added ('OK')	text/html	date:Sun,%2022%20Oct%202023%2013:17:32%20GMT	https://studyinjogja.com/studi/peluang-kerja-teknologi-pendidikan	C:/My%20Web%20Sites/study/studyinjogja.com/studi/peluang-kerja-teknologi-pendidikan.html	(from )
07:51:00	17016/17016	---MCZ	200	added ('OK')	text/html	date:Sun,%2022%20Oct%202023%2013:13:19%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-bidang-konservasi-keanekaragaman-hayati	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-bidang-konservasi-keanekaragaman-hayati.html	(from )
07:51:00	21038/21038	---MCZ	200	added ('OK')	text/html	date:Sun,%2022%20Oct%202023%2013:24:27%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-bidang-konservasi-lingkungan-hidup	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-bidang-konservasi-lingkungan-hidup.html	(from )
07:51:01	19140/19140	---MCZ	200	added ('OK')	text/html	date:Sun,%2022%20Oct%202023%2013:29:22%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-bidang-koperasi-dan-usaha-mikro	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-bidang-koperasi-dan-usaha-mikro.html	(from )
07:51:01	16578/16578	---MCZ	200	added ('OK')	text/html	date:Sun,%2022%20Oct%202023%2013:32:36%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-bidang-pemberdayaan-difabel	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-bidang-pemberdayaan-difabel.html	(from )
07:51:01	20682/20682	---MCZ	200	added ('OK')	text/html	date:Sun,%2022%20Oct%202023%2013:38:00%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-bidang-pemberdayaan-perempuan	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-bidang-pemberdayaan-perempuan.html	(from )
07:51:01	23006/23006	---MCZ	200	added ('OK')	text/html	date:Sun,%2022%20Oct%202023%2013:42:38%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-bidang-pemberdayaan-petani	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-bidang-pemberdayaan-petani.html	(from )
07:51:02	17151/17151	---MCZ	200	added ('OK')	text/html	date:Sun,%2022%20Oct%202023%2013:50:11%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-bidang-pemberdayaan-usaha-mikro	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-bidang-pemberdayaan-usaha-mikro.html	(from )
07:51:02	17730/17730	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2004:17:09%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-bidang-pemuda-dan-olahraga	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-bidang-pemuda-dan-olahraga.html	(from )
07:51:02	21073/21073	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2004:27:53%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-bidang-pendidikan-agama	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-bidang-pendidikan-agama.html	(from )
07:51:02	23999/23999	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2004:33:41%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-bidang-pendidikan-bahasa-inggris	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-bidang-pendidikan-bahasa-inggris.html	(from )
07:51:03	25914/25914	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2004:37:23%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-bidang-pendidikan-jasmani	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-bidang-pendidikan-jasmani.html	(from )
07:51:03	17572/17572	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2004:44:49%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-bidang-pendidikan-karakter	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-bidang-pendidikan-karakter.html	(from )
07:51:03	18392/18392	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2004:54:22%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-bidang-pendidikan-kewarganegaraan	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-bidang-pendidikan-kewarganegaraan.html	(from )
07:51:03	15644/15644	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2004:56:59%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-bidang-pengembangan-produk-halal	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-bidang-pengembangan-produk-halal.html	(from )
07:51:03	21205/21205	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2005:05:04%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-bidang-pengembangan-umkm	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-bidang-pengembangan-umkm.html	(from )
07:51:04	18149/18149	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2005:09:54%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-bidang-perdagangan	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-bidang-perdagangan.html	(from )
07:51:04	42056/42056	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2005:19:03%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-bidang-seni-dan-olahraga	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-bidang-seni-dan-olahraga.html	(from )
07:51:04	29250/29250	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2005:23:38%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-bidang-sosial-dan-kemanusiaan	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-bidang-sosial-dan-kemanusiaan.html	(from )
07:51:04	18617/18617	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2005:31:46%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-bidang-teknologi-dan-inovasi	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-bidang-teknologi-dan-inovasi.html	(from )
07:51:05	17921/17921	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2005:35:09%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-bidang-transportasi-dan-logistik	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-bidang-transportasi-dan-logistik.html	(from )
07:51:05	18014/18014	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2005:42:49%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-di-daerah-rawan-bencana	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-di-daerah-rawan-bencana.html	(from )
07:51:05	18498/18498	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2015:11:48%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-di-desa-adat-atau-masyarakat-adat	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-di-desa-adat-atau-masyarakat-adat.html	(from )
07:51:05	19918/19918	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2015:33:02%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-di-desa-terpencil	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-di-desa-terpencil.html	(from )
07:51:05	16728/16728	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2015:36:31%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-di-desa-wisata	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-di-desa-wisata.html	(from )
07:51:06	16413/16413	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2015:24:39%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-di-kawasan-hutan-lindung	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-di-kawasan-hutan-lindung.html	(from )
07:51:06	17174/17174	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2015:47:34%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-di-kawasan-industri	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-di-kawasan-industri.html	(from )
07:51:06	17018/17018	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2015:50:29%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-di-kawasan-industri-kreatif	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-di-kawasan-industri-kreatif.html	(from )
07:51:06	17696/17696	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2015:56:11%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-di-kawasan-pantai	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-di-kawasan-pantai.html	(from )
07:51:07	24461/24461	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2016:00:00%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-di-kawasan-pariwisata	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-di-kawasan-pariwisata.html	(from )
07:51:07	18239/18239	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2016:04:30%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-di-kawasan-perikanan	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-di-kawasan-perikanan.html	(from )
07:51:07	16484/16484	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Mar%202023%2005:36:40%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-di-kawasan-perikanan-budidaya-air-laut	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-di-kawasan-perikanan-budidaya-air-laut.html	(from )
07:51:07	16353/16353	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2016:16:05%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-di-kawasan-perikanan-tangkap	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-di-kawasan-perikanan-tangkap.html	(from )
07:51:08	16338/16338	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2016:24:38%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-di-kawasan-perkebunan	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-di-kawasan-perkebunan.html	(from )
07:51:08	17254/17254	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2016:28:29%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-di-kawasan-perkebunan-kelapa	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-di-kawasan-perkebunan-kelapa.html	(from )
07:51:08	17144/17144	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2016:35:00%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-di-kawasan-perkebunan-kelengkeng	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-di-kawasan-perkebunan-kelengkeng.html	(from )
07:51:08	17395/17395	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2016:18:57%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-di-kawasan-perkebunan-kopi	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-di-kawasan-perkebunan-kopi.html	(from )
07:51:08	16517/16517	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2016:20:40%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-di-kawasan-perkebunan-mangga	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-di-kawasan-perkebunan-mangga.html	(from )
07:51:09	23410/23410	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2016:43:43%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-di-kawasan-pertanian	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-di-kawasan-pertanian.html	(from )
07:51:09	16590/16590	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2016:47:08%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-di-lingkungan-kampus-atau-sekolah-tinggi	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-di-lingkungan-kampus-atau-sekolah-tinggi.html	(from )
07:51:09	19295/19295	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2016:54:17%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-di-panti-asuhan-atau-lembaga-sosial	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-di-panti-asuhan-atau-lembaga-sosial.html	(from )
07:51:09	17726/17726	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2017:02:11%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-di-sekolah-dasar-atau-sekolah-menengah-pertama	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-di-sekolah-dasar-atau-sekolah-menengah-pertama.html	(from )
07:51:10	20659/20659	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2016:56:56%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-di-tempat-ibadah-atau-pusat-keagamaan	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-di-tempat-ibadah-atau-pusat-keagamaan.html	(from )
07:51:10	30436/30436	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2016:59:15%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-ekonomi-pembangunan	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-ekonomi-pembangunan.html	(from )
07:51:10	20088/20088	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2017:06:02%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-jurusan-agama	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-jurusan-agama.html	(from )
07:51:10	24164/24164	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Oct%202023%2017:08:35%20GMT	https://studyinjogja.com/studi/program-kerja-kkn-jurusan-akuntansi	C:/My%20Web%20Sites/study/studyinjogja.com/studi/program-kerja-kkn-jurusan-akuntansi.html	(from )
07:51:10	18809/18809	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202023%2008:42:48%20GMT	https://studyinjogja.com/studi/prospek-karir-administrasi-publik	C:/My%20Web%20Sites/study/studyinjogja.com/studi/prospek-karir-administrasi-publik.html	(from )
07:51:11	16037/16037	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202023%2008:40:00%20GMT	https://studyinjogja.com/studi/prospek-karir-antropologi	C:/My%20Web%20Sites/study/studyinjogja.com/studi/prospek-karir-antropologi.html	(from )
07:51:11	16399/16399	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202023%2008:46:59%20GMT	https://studyinjogja.com/studi/prospek-karir-arkeologi	C:/My%20Web%20Sites/study/studyinjogja.com/studi/prospek-karir-arkeologi.html	(from )
07:51:11	15458/15458	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202023%2008:49:43%20GMT	https://studyinjogja.com/studi/prospek-karir-astronomi	C:/My%20Web%20Sites/study/studyinjogja.com/studi/prospek-karir-astronomi.html	(from )
07:51:11	15909/15909	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202023%2008:53:56%20GMT	https://studyinjogja.com/studi/prospek-karir-biokimia	C:/My%20Web%20Sites/study/studyinjogja.com/studi/prospek-karir-biokimia.html	(from )
07:51:12	15743/15743	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202023%2008:56:37%20GMT	https://studyinjogja.com/studi/prospek-karir-biologi	C:/My%20Web%20Sites/study/studyinjogja.com/studi/prospek-karir-biologi.html	(from )
07:51:12	15835/15835	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202023%2008:59:02%20GMT	https://studyinjogja.com/studi/prospek-karir-desain-grafis	C:/My%20Web%20Sites/study/studyinjogja.com/studi/prospek-karir-desain-grafis.html	(from )
07:51:12	17564/17564	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202023%2010:24:43%20GMT	https://studyinjogja.com/studi/prospek-karir-ilmu-perpustakaan	C:/My%20Web%20Sites/study/studyinjogja.com/studi/prospek-karir-ilmu-perpustakaan.html	(from )
07:51:12	16139/16139	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202023%2010:27:07%20GMT	https://studyinjogja.com/studi/prospek-karir-kehutanan	C:/My%20Web%20Sites/study/studyinjogja.com/studi/prospek-karir-kehutanan.html	(from )
07:51:13	16863/16863	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202023%2010:29:11%20GMT	https://studyinjogja.com/studi/prospek-karir-kriminologi	C:/My%20Web%20Sites/study/studyinjogja.com/studi/prospek-karir-kriminologi.html	(from )
07:51:13	16876/16876	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202023%2010:33:54%20GMT	https://studyinjogja.com/studi/prospek-karir-teknik-biomedis	C:/My%20Web%20Sites/study/studyinjogja.com/studi/prospek-karir-teknik-biomedis.html	(from )
07:51:13	17404/17404	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202023%2010:36:27%20GMT	https://studyinjogja.com/studi/prospek-karir-teknik-lingkungan	C:/My%20Web%20Sites/study/studyinjogja.com/studi/prospek-karir-teknik-lingkungan.html	(from )
07:51:13	18369/18369	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202023%2010:54:49%20GMT	https://studyinjogja.com/studi/prospek-kerja-agribisnis	C:/My%20Web%20Sites/study/studyinjogja.com/studi/prospek-kerja-agribisnis.html	(from )
07:51:13	15777/15777	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202023%2010:58:15%20GMT	https://studyinjogja.com/studi/prospek-kerja-akuntansi	C:/My%20Web%20Sites/study/studyinjogja.com/studi/prospek-kerja-akuntansi.html	(from )
07:51:14	18331/18331	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202023%2011:00:57%20GMT	https://studyinjogja.com/studi/prospek-kerja-akuntansi-manajemen	C:/My%20Web%20Sites/study/studyinjogja.com/studi/prospek-kerja-akuntansi-manajemen.html	(from )
07:51:14	16336/16336	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202023%2011:03:22%20GMT	https://studyinjogja.com/studi/prospek-kerja-arkeologi	C:/My%20Web%20Sites/study/studyinjogja.com/studi/prospek-kerja-arkeologi.html	(from )
07:51:14	15273/15273	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202023%2011:07:03%20GMT	https://studyinjogja.com/studi/prospek-kerja-arsitektur	C:/My%20Web%20Sites/study/studyinjogja.com/studi/prospek-kerja-arsitektur.html	(from )
